url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement,IJM_TP_raw_abstractMapping,IJM_TP_abstractMapping,IJM_FP_abstractMapping,IJM_FN_abstractMapping,IJM_TP_raw_programElement,IJM_TP_programElement,IJM_FP_programElement,IJM_FN_programElement,MTD_TP_raw_abstractMapping,MTD_TP_abstractMapping,MTD_FP_abstractMapping,MTD_FN_abstractMapping,MTD_TP_raw_programElement,MTD_TP_programElement,MTD_FP_programElement,MTD_FN_programElement,GT2_TP_raw_abstractMapping,GT2_TP_abstractMapping,GT2_FP_abstractMapping,GT2_FN_abstractMapping,GT2_TP_raw_programElement,GT2_TP_programElement,GT2_FP_programElement,GT2_FN_programElement
https://github.com/eclipse/jetty.project/commit/837d1a74bb7d694220644a2539c4440ce55462cf,jetty-proxy.src.test.java.org.eclipse.jetty.proxy.ProxyServletTest,523,79,546,23,0,0,82,3,0,0,524,1,24,22,80,1,2,2,524,1,24,22,80,1,2,2,525,2,12,21,81,2,1,1,524,1,23,22,80,1,2,2,524,1,24,22,80,1,2,2
https://github.com/fabric8io/fabric8/commit/8127b21a220ca677c4e59961d019e7753da7ea6e,fabric8-maven-plugin.src.main.java.io.fabric8.maven.JsonMojo,654,105,728,74,0,0,108,3,0,0,727,73,1,1,107,2,1,1,727,73,1,1,107,2,1,1,722,68,0,6,108,3,0,0,727,73,1,1,107,2,1,1,727,73,1,1,107,2,1,1
https://github.com/fabric8io/fabric8/commit/9e61a71540da58c3208fd2c7737f793c3f81e5ae,fabric8-maven-plugin.src.main.java.io.fabric8.maven.CreateBuildConfigMojo,0,9,33,33,0,0,12,3,0,0,33,33,0,0,12,3,0,0,33,33,0,0,12,3,0,0,33,33,0,0,12,3,0,0,33,33,0,0,10,1,2,2,33,33,0,0,12,3,0,0
https://github.com/fabric8io/fabric8/commit/9e61a71540da58c3208fd2c7737f793c3f81e5ae,fabric8-maven-plugin.src.main.java.io.fabric8.maven.CreateGogsWebhook,0,5,45,45,0,1,7,2,0,0,43,43,1,3,6,1,1,1,43,43,1,3,6,1,1,1,29,29,1,17,7,2,0,0,43,43,1,3,6,1,1,1,37,37,1,9,6,1,1,1
https://github.com/fabric8io/fabric8/commit/e068eb7f484f24dee285d29b8a910d9019592020,fabric8-maven-plugin.src.main.java.io.fabric8.maven.JsonMojo,769,108,794,25,0,0,110,2,0,0,790,21,2,4,109,1,1,1,790,21,2,4,109,1,1,1,779,10,5,15,110,2,0,0,780,11,15,14,109,1,1,1,784,15,4,10,109,1,1,1
https://github.com/facebook/buck/commit/6c93f15f502f39dff99ecb01b56dcad7dddb0f0d,src.com.facebook.buck.android.aapt.AaptResourceCollector,12,10,24,12,0,0,13,3,0,0,24,12,0,0,13,3,0,0,24,12,0,0,13,3,0,0,24,12,0,0,13,3,0,0,24,12,0,0,13,3,0,0,20,8,1,4,12,2,1,1
https://github.com/facebook/buck/commit/6c93f15f502f39dff99ecb01b56dcad7dddb0f0d,test.com.facebook.buck.android.aapt.MiniAaptTest,78,12,93,15,0,0,14,2,0,0,93,15,0,0,14,2,0,0,93,15,0,0,14,2,0,0,93,15,0,0,14,2,0,0,93,15,0,0,14,2,0,0,93,15,0,0,14,2,0,0
https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40,src.com.facebook.buck.maven.Resolver,129,30,193,64,0,1,33,3,0,0,171,42,2,23,32,2,0,1,176,47,6,18,32,2,1,1,164,35,1,30,33,3,0,0,170,41,11,24,32,2,1,1,172,43,5,22,32,2,0,1
https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40,test.com.facebook.buck.maven.ResolverIntegrationTest,26,12,83,57,0,0,18,6,0,0,83,57,0,0,18,6,0,0,83,57,0,0,18,6,0,0,83,57,0,0,18,6,0,0,83,57,0,0,18,6,0,0,83,57,0,0,18,6,0,0
https://github.com/facebook/buck/commit/84b7b3974ae8171a4de2f804eb94fcd1d6cd6647,src.com.facebook.buck.java.ReportGenerator,57,16,57,0,0,0,16,0,0,0,57,0,0,0,16,0,0,0,57,0,0,0,16,0,0,0,57,0,0,0,16,0,0,0,57,0,0,0,16,0,0,0,57,0,0,0,16,0,0,0
https://github.com/facebook/buck/commit/84b7b3974ae8171a4de2f804eb94fcd1d6cd6647,test.com.facebook.buck.util.LicenseCheckTest,23,7,23,0,0,0,9,2,0,0,23,0,0,0,9,2,0,0,23,0,0,0,9,2,0,0,23,0,0,0,9,2,0,0,23,0,0,0,9,2,0,0,23,0,0,0,9,2,0,0
https://github.com/facebook/buck/commit/a1525ac9a0bb8f727167a8be94c81a3415128ef4,src.com.facebook.buck.cxx.DebugPathSanitizer,42,16,60,18,0,0,19,3,0,0,57,15,2,3,18,2,1,1,56,14,2,4,18,2,1,1,57,15,0,3,19,3,0,0,57,15,1,3,18,2,1,1,57,15,1,3,18,2,1,1
https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776,src.com.facebook.buck.cxx.CxxSourceRuleFactory,148,44,167,19,0,0,47,3,0,0,167,19,0,0,47,3,0,0,164,16,0,3,47,3,0,0,167,19,0,0,47,3,0,0,162,14,3,5,47,3,0,0,164,16,0,3,47,3,0,0
https://github.com/facebook/buck/commit/f26d234e8d3458f34454583c22e3bd5f4b2a5da8,src.com.facebook.buck.android.AdbHelper,352,56,410,58,0,0,58,2,0,0,408,56,2,2,58,2,0,0,410,58,1,0,58,2,0,0,404,52,0,6,58,2,0,0,408,56,1,2,58,2,0,0,408,56,1,2,58,2,0,0
https://github.com/geoserver/geoserver/commit/07c26a3a1dd6fcc2494c2d755ee5a2753e0df87c,src.wfs.src.test.java.org.geoserver.wfs.xml.PropertyRule,20,10,20,0,0,0,11,1,0,0,20,0,0,0,11,1,0,0,20,0,0,0,11,1,0,0,20,0,0,0,11,1,0,0,20,0,0,0,11,1,0,0,20,0,0,0,11,1,0,0
https://github.com/geoserver/geoserver/commit/07c26a3a1dd6fcc2494c2d755ee5a2753e0df87c,src.wfs.src.test.java.org.geoserver.wfs.xml.WFSURIHandlerTest,68,16,68,0,0,0,16,0,0,0,68,0,0,0,16,0,0,0,68,0,0,0,16,0,0,0,68,0,0,0,16,0,0,0,68,0,0,0,16,0,0,0,68,0,0,0,16,0,0,0
https://github.com/glyptodon/guacamole-client/commit/ce1f3d07976de31aed8f8189ec5e1a6453f4b580,extensions.guacamole-auth-jdbc.modules.guacamole-auth-jdbc-base.src.main.java.org.glyptodon.guacamole.auth.jdbc.user.UserContextService,0,2,8,8,0,0,10,8,0,0,8,8,0,0,4,2,0,6,8,8,0,0,4,2,0,6,5,5,2,3,4,2,0,6,8,8,0,0,4,2,0,6,8,8,0,0,4,2,0,6
https://github.com/glyptodon/guacamole-client/commit/ce1f3d07976de31aed8f8189ec5e1a6453f4b580,extensions.guacamole-auth-jdbc.modules.guacamole-auth-jdbc-base.src.main.java.org.glyptodon.guacamole.auth.jdbc.user.UserService,50,15,61,11,1,1,23,8,0,0,61,11,0,1,17,2,0,6,62,12,0,0,17,2,0,6,60,10,1,2,17,2,0,6,59,9,3,3,17,2,0,6,59,9,3,3,17,2,0,6
https://github.com/go-lang-plugin-org/go-lang-idea-plugin/commit/0b93231025f51c7ec62fd8588985c5dc807854e4,src.com.goide.actions.fmt.GoExternalToolsAction,26,5,34,8,0,0,7,2,0,0,33,7,1,1,6,1,1,1,33,7,1,1,6,1,1,1,33,7,0,1,7,2,0,0,33,7,1,1,6,1,1,1,33,7,1,1,6,1,1,1
https://github.com/go-lang-plugin-org/go-lang-idea-plugin/commit/0b93231025f51c7ec62fd8588985c5dc807854e4,src.com.goide.actions.fmt.GoFmtCheckinFactory,25,8,39,14,0,0,11,3,0,0,39,14,0,0,11,3,0,0,39,14,0,0,11,3,0,0,39,14,0,0,11,3,0,0,39,14,0,0,11,3,0,0,39,14,0,0,11,3,0,0
https://github.com/google/auto/commit/8fc60d81fe0e46e7e5c96e71d4a93fcadc6bde4f,common.src.main.java.com.google.auto.common.BasicAnnotationProcessor,50,21,116,66,0,0,23,2,0,0,115,65,1,1,22,1,1,1,115,65,1,1,22,1,1,1,91,41,2,25,23,2,0,0,112,62,2,4,22,1,1,1,114,64,1,2,22,1,1,1
https://github.com/google/closure-compiler/commit/5a853a60f93e09c446d458673bc7a2f6bb26742c,src.com.google.javascript.jscomp.JsdocToEs6TypedConverter,41,4,153,112,0,0,11,7,0,0,47,6,0,106,6,2,0,5,47,6,0,106,6,2,0,5,47,6,0,106,6,2,0,5,47,6,0,106,5,1,1,6,47,6,0,106,6,2,0,5
https://github.com/google/closure-compiler/commit/5a853a60f93e09c446d458673bc7a2f6bb26742c,test.com.google.javascript.jscomp.JsdocToEs6TypedConverterTest,28,12,97,69,0,0,29,17,0,0,28,0,0,69,13,1,0,16,28,0,0,69,13,1,0,16,28,0,0,69,13,1,0,16,28,0,0,69,13,1,0,16,28,0,0,69,13,1,0,16
https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a,guava-tests.test.com.google.common.collect.HashBiMapTest,57,7,62,5,0,0,9,2,0,0,62,5,0,0,9,2,0,0,62,5,0,0,9,2,0,0,62,5,0,0,9,2,0,0,62,5,0,0,9,2,0,0,62,5,0,0,9,2,0,0
https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a,guava.src.com.google.common.collect.HashBiMap,116,64,307,191,1,3,94,30,0,0,298,182,2,12,93,29,1,1,294,178,3,16,93,29,1,1,296,180,4,14,94,30,0,0,293,177,8,17,94,30,0,0,298,182,2,12,93,29,1,1
https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536,core.src.test.java.com.google.common.truth.IterableTest,39,12,466,427,0,0,108,96,0,0,296,257,88,170,68,56,14,40,298,259,91,168,71,59,14,37,393,354,1,73,88,76,1,20,351,312,33,115,64,52,19,44,242,203,19,224,42,30,0,66
https://github.com/google/truth/commit/200f1577d238a6d3fbcf99cb2a2585b2071214a6,core.src.main.java.com.google.common.truth.IterableSubject,175,36,180,5,0,0,39,3,0,0,178,3,2,2,37,1,2,2,178,3,2,2,37,1,2,2,178,3,2,2,39,3,0,0,178,3,2,2,39,3,0,0,178,3,2,2,37,1,2,2
https://github.com/google/truth/commit/200f1577d238a6d3fbcf99cb2a2585b2071214a6,core.src.test.java.com.google.common.truth.ListTest,38,14,72,34,0,0,21,7,0,0,72,34,0,0,21,7,0,0,72,34,0,0,21,7,0,0,72,34,0,0,21,7,0,0,72,34,0,0,21,7,0,0,72,34,0,0,21,7,0,0
https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7,subprojects.platform-play.src.main.java.org.gradle.play.plugins.PlayApplicationPlugin,192,38,218,26,0,0,43,5,0,0,210,18,1,8,42,4,0,1,210,18,1,8,42,4,0,1,210,18,0,8,42,4,0,1,205,13,4,13,40,2,1,3,210,18,0,8,42,4,0,1
https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7,subprojects.platform-play.src.main.java.org.gradle.play.tasks.PlayRun,39,22,67,28,0,0,25,3,0,0,60,21,2,7,24,2,0,1,60,21,1,7,24,2,0,1,60,21,2,7,24,2,2,1,60,21,4,7,24,2,1,1,60,21,2,7,24,2,0,1
https://github.com/gradle/gradle/commit/681dc6346ce3cf5be5c5985faad120a18949cee0,subprojects.platform-native.src.main.groovy.org.gradle.nativeplatform.toolchain.internal.gcc.AbstractGccCompatibleToolChain,103,36,120,17,0,0,38,2,0,0,119,16,1,1,37,1,1,1,119,16,1,1,37,1,1,1,119,16,1,1,38,2,0,0,119,16,1,1,37,1,1,1,119,16,1,1,37,1,1,1
https://github.com/gradle/gradle/commit/b1fb1192daa1647b0bd525600dd41063765eca70,subprojects.test-kit-functional.src.main.java.org.gradle.testkit.functional.GradleRunner,5,3,25,20,0,0,17,14,0,0,9,4,0,16,13,10,0,4,9,4,0,16,13,10,0,4,9,4,0,16,13,10,0,4,9,4,0,16,11,8,1,6,9,4,0,16,13,10,0,4
https://github.com/gradle/gradle/commit/b1fb1192daa1647b0bd525600dd41063765eca70,subprojects.test-kit-functional.src.main.java.org.gradle.testkit.functional.internal.DefaultGradleRunner,55,9,71,16,0,0,22,13,0,0,55,0,0,16,10,1,0,12,55,0,0,16,10,1,0,12,55,0,0,16,10,1,0,12,55,0,0,16,10,1,0,12,55,0,0,16,10,1,0,12
https://github.com/gradle/gradle/commit/f394599bf1423be0be2d5822ed7f1271d2841225,subprojects.platform-jvm.src.main.java.org.gradle.jvm.plugins.JarBinaryRules,11,3,11,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0
https://github.com/greenrobot/greenDAO/commit/d6d9dd4365387816fda6987a4ad9b679c27e72a3,DaoCore.src.de.greenrobot.dao.PropertyConverter,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0
https://github.com/greenrobot/greenDAO/commit/d6d9dd4365387816fda6987a4ad9b679c27e72a3,DaoTest.src.de.greenrobot.daotest.customtype.MyTimestampConverter,6,3,6,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0
https://github.com/gwtproject/gwt/commit/e0dda9f61b7c409944c4734edf75b108e0288f59,user.super.com.google.gwt.emul.java.security.MessageDigest,37,13,211,174,0,0,40,27,0,0,37,0,0,174,14,1,0,26,37,0,0,174,13,0,0,27,37,0,0,174,14,1,0,26,37,0,0,174,14,1,0,26,37,0,0,174,14,1,0,26
https://github.com/hibernate/hibernate-orm/commit/0b6ea757e34a63b1421b77ed5fbb61398377aab1,hibernate-entitymanager.src.test.java.org.hibernate.jpa.test.callbacks.CallbacksTest,163,9,216,53,0,0,13,4,0,0,165,2,0,51,11,2,0,2,165,2,0,51,11,2,0,2,165,2,0,51,11,2,0,2,165,2,0,51,11,2,0,2,165,2,0,51,11,2,0,2
https://github.com/hibernate/hibernate-orm/commit/0b6ea757e34a63b1421b77ed5fbb61398377aab1,hibernate-entitymanager.src.test.java.org.hibernate.jpa.test.callbacks.EntityWithLazyProperty,20,15,20,0,0,0,15,0,0,0,20,0,0,0,15,0,0,0,20,0,0,0,15,0,0,0,20,0,0,0,15,0,0,0,20,0,0,0,15,0,0,0,20,0,0,0,15,0,0,0
https://github.com/hibernate/hibernate-orm/commit/2b89553db5081fe4e55b7b34d636d0ea2acf71c5,hibernate-core.src.main.java.org.hibernate.boot.model.source.internal.annotations.AnnotationMetadataSourceProcessorImpl,79,32,117,38,0,0,34,2,0,0,106,27,2,11,34,2,0,0,108,29,1,9,34,2,0,0,103,24,2,14,34,2,0,0,105,26,5,12,33,1,1,1,106,27,2,11,34,2,0,0
https://github.com/hibernate/hibernate-orm/commit/2b89553db5081fe4e55b7b34d636d0ea2acf71c5,hibernate-core.src.test.java.org.hibernate.test.annotations.entitynonentity.EntityNonEntityTest,22,1,24,2,0,0,3,2,0,0,24,2,0,0,3,2,0,0,24,2,0,0,3,2,0,0,24,2,0,0,3,2,0,0,24,2,0,0,3,2,0,0,24,2,0,0,3,2,0,0
https://github.com/hierynomus/sshj/commit/7c26ac669a4e17ca1d2319a5049a56424fd33104,src.itest.java.nl.javadude.sshj.connection.channel.ChannelCloseEofTest,4,3,13,9,0,0,5,2,0,0,13,9,0,0,5,2,0,0,12,8,0,1,5,2,0,0,13,9,0,0,5,2,0,0,13,9,0,0,5,2,0,0,13,9,0,0,5,2,0,0
https://github.com/iNPUTmice/Conversations/commit/e6cb12dfe414497b4317820497985c110cb81864,src.main.java.eu.siacs.conversations.ui.adapter.MessageAdapter,237,44,420,183,0,0,49,5,0,0,415,178,1,5,48,4,0,1,415,178,2,5,48,4,1,1,418,181,0,2,49,5,0,0,417,180,4,3,48,4,1,1,416,179,2,4,48,4,0,1
https://github.com/infinispan/infinispan/commit/03573a655bcbb77f7a76d8e22d851cc22796b4f8,core.src.main.java.org.infinispan.notifications.cachelistener.CacheNotifierImpl,752,140,798,46,0,0,144,4,0,0,797,45,1,1,144,4,0,0,796,44,1,2,144,4,0,0,797,45,1,1,144,4,0,0,797,45,1,1,144,4,0,0,797,45,1,1,144,4,0,0
https://github.com/infinispan/infinispan/commit/03573a655bcbb77f7a76d8e22d851cc22796b4f8,core.src.test.java.org.infinispan.statetransfer.DataRehashedEventTest,11,8,66,55,2,2,11,3,0,0,67,56,0,1,10,2,0,1,68,57,0,0,11,3,0,0,66,55,0,2,11,3,0,0,67,56,0,1,9,1,1,2,68,57,0,0,11,3,0,0
https://github.com/jOOQ/jOOQ/commit/227254cf769f3e821ed1b2ef2d88c4ec6b20adea,jOOQ.src.main.java.org.jooq.Result,0,205,0,0,0,0,209,4,0,0,0,0,0,0,206,1,3,3,0,0,0,0,206,1,3,3,0,0,0,0,209,4,0,0,0,0,0,0,206,1,3,3,0,0,0,0,206,1,3,3
https://github.com/jOOQ/jOOQ/commit/227254cf769f3e821ed1b2ef2d88c4ec6b20adea,jOOQ.src.main.java.org.jooq.impl.ResultImpl,1024,256,1067,43,0,0,266,10,0,0,1056,32,7,11,257,1,6,9,1057,33,8,10,258,2,7,8,1051,27,6,16,266,10,0,0,1058,34,9,9,257,1,9,9,1058,34,9,9,259,3,7,7
https://github.com/jOOQ/jOOQ/commit/58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357,jOOQ.src.main.java.org.jooq.tools.Convert,99,21,539,440,0,0,26,5,0,0,518,419,7,21,26,5,0,0,515,416,6,24,26,5,0,0,507,408,2,32,26,5,0,0,507,408,4,32,25,4,1,1,517,418,7,22,26,5,0,0
https://github.com/jOOQ/jOOQ/commit/58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357,jOOQ.src.test.java.org.jooq.test.ConvertAllTest,315,19,346,31,0,0,21,2,0,0,346,31,0,0,21,2,0,0,346,31,0,0,21,2,0,0,346,31,0,0,21,2,0,0,346,31,0,0,21,2,0,0,346,31,0,0,21,2,0,0
https://github.com/jayway/rest-assured/commit/7cac88b9a28efc05bdc60e585e3291862ffc9da1,examples.rest-assured-itest-java.src.test.java.com.jayway.restassured.itest.java.SSLITest,113,22,119,6,0,0,25,3,0,0,113,0,0,6,23,1,0,2,113,0,0,6,23,1,0,2,113,0,0,6,23,1,0,2,113,0,0,6,23,1,0,2,113,0,0,6,23,1,0,2
https://github.com/jayway/rest-assured/commit/7cac88b9a28efc05bdc60e585e3291862ffc9da1,examples.rest-assured-itest-java.src.test.java.com.jayway.restassured.itest.java.SpecificationBuilderITest,130,28,136,6,0,0,31,3,0,0,130,0,0,6,29,1,0,2,130,0,0,6,29,1,0,2,130,0,0,6,29,1,0,2,130,0,0,6,29,1,0,2,130,0,0,6,29,1,0,2
https://github.com/jboss-developer/jboss-eap-quickstarts/commit/983e0e0e22ab5bd2c6ea44235518057ea45dcca9,helloworld-html5.src.main.java.org.jboss.as.quickstarts.poh5helloworld.HelloService,2,2,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0
https://github.com/jboss-developer/jboss-eap-quickstarts/commit/983e0e0e22ab5bd2c6ea44235518057ea45dcca9,helloworld-html5.src.main.java.org.jboss.as.quickstarts.poh5helloworld.HelloWorld,6,4,6,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0
https://github.com/jline/jline2/commit/80d3ffb5aafa90992385c17e8338c2cc5def3cec,src.main.java.jline.console.ConsoleReader,2141,201,2156,15,0,0,204,3,0,0,2152,11,1,4,202,1,1,2,2154,13,2,2,202,1,2,2,2149,8,0,7,204,3,0,0,2153,12,3,3,202,1,2,2,2154,13,2,2,202,1,2,2
https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f,junit5-engine.src.main.java.org.junit.gen5.engine.junit5.descriptor.ClassTestDescriptor,45,20,78,33,0,2,31,11,0,0,66,21,3,14,28,8,0,3,62,17,3,18,26,6,0,5,66,21,3,14,28,8,0,3,66,21,3,14,28,8,0,3,66,21,3,14,28,8,0,3
https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d,k9mail-library.src.main.java.com.fsck.k9.mail.transport.SmtpTransport,415,34,450,35,0,0,38,4,0,0,448,33,0,2,38,4,0,0,449,34,0,1,38,4,0,0,447,32,0,3,38,4,0,0,448,33,1,2,37,3,1,1,448,33,0,2,38,4,0,0
https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d,k9mail.src.main.java.com.fsck.k9.controller.MessagingController,3282,288,3404,122,0,0,290,2,0,0,3392,110,5,12,290,2,0,0,3398,116,2,6,290,2,0,0,3392,110,5,12,290,2,0,0,3390,108,6,14,289,1,1,1,3392,110,4,12,290,2,0,0
https://github.com/kiegroup/drools/commit/7ffc62aa554f5884064b81ee80078e35e3833006,drools-persistence-jpa.src.main.java.org.drools.persistence.SingleSessionCommandService,250,40,289,39,0,0,44,4,0,0,288,38,1,1,43,3,1,1,288,38,1,1,43,3,1,1,289,39,0,0,44,4,0,0,287,37,2,2,43,3,1,1,288,38,1,1,43,3,1,1
https://github.com/kiegroup/drools/commit/7ffc62aa554f5884064b81ee80078e35e3833006,drools-persistence-jpa.src.test.java.org.drools.persistence.session.JpaPersistentStatefulSessionTest,316,18,316,0,0,0,19,1,0,0,316,0,0,0,19,1,0,0,316,0,0,0,19,1,0,0,316,0,0,0,19,1,0,0,316,0,0,0,19,1,0,0,316,0,0,0,19,1,0,0
https://github.com/kiegroup/jbpm/commit/83cfa21578e63956bca0715eefee2860c3b6d39a,jbpm-human-task.jbpm-human-task-workitems.src.test.java.org.jbpm.services.task.wih.HTWorkItemHandlerBaseTest,566,51,591,25,0,0,53,2,0,0,585,19,4,6,53,2,0,0,586,20,4,5,53,2,0,0,579,13,1,12,53,2,0,0,572,6,14,19,52,1,1,1,584,18,1,7,53,2,0,0
https://github.com/koush/AndroidAsync/commit/1bc7905b07821f840068089343e6b77a8686d1ab,AndroidAsync.src.com.koushikdutta.async.http.AsyncHttpResponseImpl,95,43,102,7,0,0,45,2,0,0,101,6,1,1,44,1,1,1,101,6,1,1,45,2,0,0,102,7,0,0,45,2,0,0,102,7,0,0,44,1,1,1,101,6,1,1,44,1,1,1
https://github.com/koush/AndroidAsync/commit/1bc7905b07821f840068089343e6b77a8686d1ab,AndroidAsync.src.com.koushikdutta.async.http.cache.ResponseCacheMiddleware,256,98,428,172,0,3,107,9,0,1,431,175,0,0,108,10,0,0,431,175,0,0,108,10,0,0,431,175,0,0,107,9,0,1,431,175,0,0,108,10,0,0,431,175,0,0,108,10,0,0
https://github.com/kuujo/copycat/commit/19a49f8f36b2f6d82534dc13504d672e41a3a8d1,raft.src.main.java.net.kuujo.copycat.raft.state.ActiveState,120,10,222,102,0,0,18,8,0,0,129,9,0,93,12,2,0,6,129,9,0,93,12,2,0,6,126,6,0,96,11,1,0,7,129,9,0,93,12,2,0,6,129,9,0,93,12,2,0,6
https://github.com/kuujo/copycat/commit/19a49f8f36b2f6d82534dc13504d672e41a3a8d1,raft.src.main.java.net.kuujo.copycat.raft.state.PassiveState,68,11,163,95,0,0,19,8,0,0,69,1,2,94,12,1,0,7,70,2,1,93,13,2,0,6,70,2,0,93,13,2,0,6,69,1,3,94,12,1,1,7,69,1,2,94,12,1,0,7
https://github.com/languagetool-org/languagetool/commit/01cddc5afb590b4d36cb784637a8ea8aa31d3561,languagetool-gui-commons.src.main.java.org.languagetool.gui.ConfigurationDialog,200,41,328,128,0,0,43,2,0,0,303,103,19,25,42,1,0,1,306,106,20,22,43,2,0,0,303,103,19,25,43,2,0,0,297,97,4,31,42,1,1,1,306,106,22,22,43,2,0,0
https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd,lealone-sql.src.main.java.org.lealone.command.ddl.AlterUser,16,15,52,36,0,0,18,3,0,0,48,32,1,4,18,3,0,0,45,29,0,7,18,3,0,0,48,32,1,4,18,3,0,0,48,32,2,4,18,3,0,0,48,32,1,4,17,2,0,1
https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd,lealone-sql.src.main.java.org.lealone.command.ddl.CreateUser,16,15,54,38,0,0,19,4,0,0,50,34,3,4,19,4,0,0,51,35,2,3,19,4,0,0,50,34,1,4,19,4,0,0,50,34,3,4,18,3,2,1,51,35,4,3,19,4,1,0
https://github.com/libgdx/libgdx/commit/2bd1557bc293cb8c2348374771aad832befbe26f,gdx.src.com.badlogic.gdx.scenes.scene2d.ui.CheckBox,45,16,51,6,2,2,18,2,0,0,53,8,0,0,18,2,0,0,53,8,0,0,18,2,0,0,51,6,1,2,18,2,0,0,49,4,4,4,17,1,1,1,49,4,3,4,17,1,1,1
https://github.com/libgdx/libgdx/commit/2bd1557bc293cb8c2348374771aad832befbe26f,tests.gdx-tests.src.com.badlogic.gdx.tests.Scene2dTest,33,14,99,66,0,0,16,2,0,0,96,63,3,3,16,2,0,0,96,63,2,3,16,2,0,0,99,66,0,0,16,2,0,0,98,65,1,1,16,2,0,0,98,65,1,1,16,2,0,0
https://github.com/liferay/liferay-plugins/commit/720b0d2064ecc4403809e794075e9fe8cfa857f1,portlets.calendar-portlet.docroot.WEB-INF.src.com.liferay.calendar.portlet.CalendarPortlet,489,36,494,5,0,0,38,2,0,0,494,5,0,0,38,2,0,0,494,5,0,0,38,2,0,0,494,5,0,0,38,2,0,0,494,5,0,0,38,2,0,0,494,5,0,0,38,2,0,0
https://github.com/liferay/liferay-plugins/commit/720b0d2064ecc4403809e794075e9fe8cfa857f1,portlets.calendar-portlet.docroot.WEB-INF.src.com.liferay.calendar.service.impl.CalendarBookingLocalServiceImpl,300,40,410,110,0,0,44,4,0,0,409,109,1,1,43,3,1,1,409,109,1,1,43,3,1,1,410,110,0,0,44,4,0,0,407,107,3,3,43,3,1,1,409,109,1,1,43,3,1,1
https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73,webs.sync-web.docroot.WEB-INF.src.com.liferay.sync.hook.listeners.ResourcePermissionModelListener,0,0,20,20,0,0,2,2,0,0,11,11,4,9,2,2,0,0,12,12,3,8,2,2,0,0,7,7,4,13,2,2,0,0,8,8,4,12,1,1,1,1,8,8,1,12,2,2,0,0
https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73,webs.sync-web.docroot.WEB-INF.src.com.liferay.sync.service.impl.SyncDLObjectLocalServiceImpl,97,6,97,0,0,0,7,1,0,0,97,0,0,0,7,1,0,0,97,0,0,0,7,1,0,0,97,0,0,0,7,1,0,0,97,0,0,0,7,1,0,0,97,0,0,0,7,1,0,0
